Year,Region,Race or Ethnicity,Sex,Age Group,Firearm Deaths,Alcohol-Related Deaths,Suicide Deaths
2020,ROS,White Non Hispanic,F,20-24,4,4,10
2020,ROS,White Non Hispanic,M,20-24,21,11,46
2020,ROS,White Non Hispanic,F,25-34,7,33,29
2020,ROS,White Non Hispanic,M,25-34,53,110,108
2020,ROS,White Non Hispanic,F,35-44,9,85,38
2020,ROS,White Non Hispanic,M,35-44,41,182,123
2020,ROS,White Non Hispanic,F,45-54,4,166,47
2020,ROS,White Non Hispanic,M,45-54,64,379,134
2020,ROS,White Non Hispanic,F,55-64,5,260,39
2020,ROS,White Non Hispanic,M,55-64,64,656,138
2020,ROS,White Non Hispanic,F,65-74,9,234,32
2020,ROS,White Non Hispanic,M,65-74,62,490,86
2020,ROS,White Non Hispanic,F,75-84,1,128,7
2020,ROS,White Non Hispanic,M,75-84,33,227,46
2020,ROS,White Non Hispanic,F,85+,1,73,4
2020,ROS,White Non Hispanic,M,85+,33,60,40
2020,ROS,White Non Hispanic,F,<1,0,0,0
2020,ROS,White Non Hispanic,M,<1,0,0,0
2020,ROS,White Non Hispanic,F,Total,40,985,214
2020,ROS,White Non Hispanic,M,Total,383,2116,746
2020,ROS,White Non Hispanic,F,Unknown,0,0,0
2020,ROS,White Non Hispanic,M,Unknown,0,0,0
